NR;YEAR;AG;BLACK;BUS;CON;ENT;EXPER;FIN;HISP;HLTH;HOURS;MAN;MAR;MIN;NC;NE;OCC1;OCC2;OCC3;OCC4;OCC5;OCC6;OCC7;OCC8;OCC9;PER;PRO;PUB;RUR;S;SCHOOL;TRA;TRAD;UNION;WAGE;EXPER2;IYEAR_2;IYEAR_3;IYEAR_4;IYEAR_5;IYEAR_6;IYEAR_7;IYEAR_8
4510;1986;0;0;0;0;0;8;0;0;0;2135;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;2.02809691429138;64;0;0;0;0;0;1;0
4510;1980;0;0;0;0;0;2;0;0;1;120;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;13;0;0;0;1.30489873886108;4;0;0;0;0;0;0;0
4510;1981;0;0;0;0;0;3;0;0;0;1880;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;13;0;0;1;1.63049137592316;9;1;0;0;0;0;0;0
4510;1985;0;0;0;0;0;7;0;0;0;2215;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;1.70307731628418;49;0;0;0;0;1;0;0
4510;1982;0;0;1;0;0;4;0;0;1;2162;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;13;0;0;0;1.65183758735657;16;0;1;0;0;0;0;0
4559;1986;0;0;0;1;0;11;0;0;0;2000;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;12;0;0;0;1.56889176368713;121;0;0;0;0;0;1;0
4559;1980;0;0;0;0;0;5;0;0;0;2355;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;12;0;0;0;1.32382678985596;25;0;0;0;0;0;0;0
4559;1984;0;0;0;0;0;9;0;0;0;2815;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;12;1;0;0;1.00525856018066;81;0;0;0;1;0;0;0
4559;1987;0;0;0;1;0;12;0;0;0;2188;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;12;0;0;0;1.59914982318878;144;0;0;0;0;0;0;1
4559;1982;0;0;0;0;0;7;0;0;0;2260;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;12;0;0;0;1.29735147953033;49;0;1;0;0;0;0;0
4559;1983;0;0;0;0;0;8;0;0;0;2536;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;12;0;1;0;1.3936585187912;64;0;0;1;0;0;0;0
4559;1981;0;0;0;0;0;6;0;0;0;2250;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;12;0;0;0;1.45083284378052;36;1;0;0;0;0;0;0
4559;1985;0;0;1;0;0;10;0;0;0;2050;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;12;0;0;0;1.49169611930847;100;0;0;0;0;1;0;0
4563;1986;0;0;0;0;0;7;0;0;0;2125;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;11;0;1;0;1.66733193397522;49;0;0;0;0;0;1;0
4563;1982;0;0;0;0;0;3;0;0;0;2373;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;11;0;1;0;1.10195791721344;9;0;1;0;0;0;0;0
4563;1981;0;0;0;0;0;2;0;0;0;2216;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;11;0;1;0;0.927062809467316;4;1;0;0;0;0;0;0
4563;1980;1;0;0;0;0;1;0;0;0;1816;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;11;0;0;1;0.890583992004395;1;0;0;0;0;0;0;0
4563;1984;0;0;0;0;0;5;0;0;0;1443;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;11;0;1;0;1.76050794124603;25;0;0;0;1;0;0;0
4563;1985;0;0;0;0;0;6;0;0;0;2552;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;11;0;1;0;1.31013786792755;36;0;0;0;0;1;0;0
4563;1983;0;0;0;0;0;4;0;0;0;2915;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;11;0;1;0;1.04787957668304;16;0;0;1;0;0;0;0
4563;1987;0;0;0;1;0;8;0;0;0;1725;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;11;0;0;1;1.7117475271225;64;0;0;0;0;0;0;1
4569;1980;0;0;0;0;0;1;0;0;0;1160;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;12;0;1;1;2.26701951026917;1;0;0;0;0;0;0;0
4569;1984;0;0;0;0;0;5;0;0;0;1640;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;12;0;1;1;2.36718487739563;25;0;0;0;1;0;0;0
4569;1987;0;0;0;0;0;8;0;0;0;2080;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;12;0;1;1;2.0354323387146;64;0;0;0;0;0;0;1
4569;1982;0;0;0;0;0;3;0;0;0;2080;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;12;0;1;1;2.07349562644958;9;0;1;0;0;0;0;0
4569;1985;0;0;0;0;0;6;0;0;0;2170;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;12;0;1;1;2.12906765937805;36;0;0;0;0;1;0;0
4569;1983;0;0;0;0;0;4;0;0;0;2080;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;12;0;1;1;2.04386377334595;16;0;0;1;0;0;0;0
4569;1986;0;0;0;0;0;7;0;0;0;2080;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;12;0;1;1;2.03357625007629;49;0;0;0;0;0;1;0
4569;1981;0;0;0;0;0;2;0;0;0;2080;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;12;0;1;1;2.12520503997803;4;1;0;0;0;0;0;0
4603;1986;0;0;0;0;0;8;0;0;0;2336;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;11;0;1;1;2.03528714179993;64;0;0;0;0;0;1;0
4603;1984;0;0;0;0;0;6;0;0;0;1647;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;11;0;1;1;1.98827946186066;36;0;0;0;1;0;0;0
4603;1982;0;0;0;0;0;4;0;0;0;1664;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;11;0;1;1;2.03881001472473;16;0;1;0;0;0;0;0
4603;1980;0;0;0;0;0;2;0;0;0;2040;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;11;0;1;1;2.05520439147949;4;0;0;0;0;0;0;0
4603;1985;0;0;0;0;0;7;0;0;0;2274;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;11;0;1;1;1.92191171646118;49;0;0;0;0;1;0;0
4603;1983;0;0;0;0;0;5;0;0;0;1577;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;11;0;1;1;2.17410397529602;25;0;0;1;0;0;0;0
4603;1987;0;0;0;0;0;9;0;0;0;2494;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;11;0;1;1;1.85391235351562;81;0;0;0;0;0;0;1
4603;1981;0;0;0;0;0;3;0;0;0;1736;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;11;0;1;1;1.99786150455475;9;1;0;0;0;0;0;0
4607;1980;0;0;0;1;0;2;0;0;0;1420;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;13;0;0;0;-0.696018040180206;4;0;0;0;0;0;0;0
4607;1985;0;0;0;1;0;7;0;0;0;1880;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;13;0;0;0;1.61574351787567;49;0;0;0;0;1;0;0
4607;1981;0;0;1;0;0;3;0;0;0;717;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;13;0;0;0;1.71897375583649;9;1;0;0;0;0;0;0
4607;1984;0;0;0;0;0;6;0;0;0;1112;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;13;0;1;0;1.83875048160553;36;0;0;0;1;0;0;0
4607;1983;0;0;1;0;0;5;0;0;0;1060;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;13;0;0;0;1.23635828495026;25;0;0;1;0;0;0;0
4607;1987;0;0;0;1;0;9;0;0;0;2360;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;13;0;0;1;1.94835925102234;81;0;0;0;0;0;0;1
4607;1986;0;0;0;1;0;8;0;0;0;2040;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;13;0;0;0;1.58299076557159;64;0;0;0;0;0;1;0
4607;1982;0;0;1;0;0;4;0;0;0;865;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;13;0;0;0;1.80575692653656;16;0;1;0;0;0;0;0
4633;1982;0;0;0;0;0;5;0;0;0;2123;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;12;0;1;0;1.44689750671387;25;0;1;0;0;0;0;0
4633;1981;0;0;0;0;0;4;0;0;0;2120;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;12;0;1;0;1.42333567142487;16;1;0;0;0;0;0;0
4633;1985;0;0;0;0;0;8;0;0;0;3270;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;12;0;1;0;1.5142103433609;64;0;0;0;0;1;0;0
4633;1987;0;0;0;1;0;10;0;0;0;2710;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;12;0;0;1;2.5593090057373;100;0;0;0;0;0;0;1
4633;1983;0;0;0;0;0;6;0;0;0;2175;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;12;0;1;0;1.54721796512604;36;0;0;1;0;0;0;0
4633;1984;0;0;0;0;0;7;0;0;0;2092;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;1.54326236248016;49;0;0;0;1;0;0;0
4633;1980;0;0;0;0;0;3;0;0;0;2285;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;12;0;1;0;1.75946652889252;9;0;0;0;0;0;0;0
4633;1986;0;0;0;0;0;9;0;0;0;3770;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;12;0;1;0;1.51891183853149;81;0;0;0;0;0;1;0
4676;1986;0;0;0;0;0;8;0;0;0;2108;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;10;0;0;0;1.73252248764038;64;0;0;0;0;0;1;0
4676;1982;0;0;0;0;0;4;0;0;0;1764;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;10;0;1;0;1.06415975093842;16;0;1;0;0;0;0;0
4676;1983;0;0;0;0;0;5;0;0;0;2080;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;10;0;0;0;1.35071659088135;25;0;0;1;0;0;0;0
4676;1985;0;0;0;0;0;7;0;0;0;2184;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;10;0;1;0;1.53485000133514;49;0;0;0;0;1;0;0
4676;1984;0;0;0;0;0;6;0;0;0;2170;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;10;0;0;0;1.49226701259613;36;0;0;0;1;0;0;0
4676;1981;0;0;0;0;0;3;0;0;0;2196;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;10;0;1;0;0.862021088600159;9;1;0;0;0;0;0;0
4676;1980;0;0;0;0;0;2;0;0;0;2342;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;10;0;1;0;0.636215031147003;4;0;0;0;0;0;0;0
4676;1987;0;0;0;0;0;9;0;0;0;2144;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;10;0;0;0;1.87729358673096;81;0;0;0;0;0;0;1
4701;1984;0;0;0;0;0;6;0;0;0;2340;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;12;0;0;0;2.38948678970337;36;0;0;0;1;0;0;0
4701;1986;0;0;0;0;0;8;1;0;0;2080;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;2.50618076324463;64;0;0;0;0;0;1;0
4701;1983;0;0;1;0;0;5;0;0;0;2285;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;2.11691975593567;25;0;0;1;0;0;0;0
4701;1981;0;0;1;0;0;3;0;0;0;2064;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;12;0;0;0;1.79305064678192;9;1;0;0;0;0;0;0
4701;1987;0;0;0;0;0;9;0;0;0;2080;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;12;1;0;0;2.60074615478516;81;0;0;0;0;0;0;1
4701;1982;0;0;1;0;0;4;0;0;0;2080;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;1.81566655635834;16;0;1;0;0;0;0;0
4701;1985;0;0;0;0;0;7;0;0;0;2130;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;12;0;0;0;2.489422082901;49;0;0;0;0;1;0;0
4701;1980;0;0;0;0;0;2;1;0;0;1615;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;12;0;0;0;1.59567201137543;4;0;0;0;0;0;0;0
4716;1982;0;0;0;0;0;5;0;0;0;2080;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;12;0;0;1;1.38034844398499;25;0;1;0;0;0;0;0
4716;1984;0;0;0;0;0;7;0;0;0;2080;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;12;0;0;1;1.47490704059601;49;0;0;0;1;0;0;0
4716;1985;0;0;0;1;0;8;0;0;0;2080;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;12;0;0;1;1.47827970981598;64;0;0;0;0;1;0;0
4716;1981;0;0;0;1;0;4;0;0;0;2100;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;12;0;0;1;1.24319350719452;16;1;0;0;0;0;0;0
4716;1986;0;0;0;0;0;9;0;0;0;2080;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;12;0;0;1;1.59636247158051;81;0;0;0;0;0;1;0
4716;1983;0;0;0;0;0;6;0;0;0;2892;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;12;0;0;1;1.14093744754791;36;0;0;1;0;0;0;0
4716;1987;0;0;0;0;0;10;0;0;0;2080;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;12;0;0;1;1.70692825317383;100;0;0;0;0;0;0;1
4716;1980;1;0;0;0;0;3;0;0;0;3451;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;12;0;0;0;0.94170343875885;9;0;0;0;0;0;0;0
4720;1980;0;0;0;0;0;5;0;0;0;2080;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;12;1;0;1;2.08985352516174;25;0;0;0;0;0;0;0
4720;1983;0;0;0;0;0;8;0;0;0;2080;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;12;1;0;1;2.17169713973999;64;0;0;1;0;0;0;0
4720;1986;0;0;0;0;0;11;0;0;0;2080;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;12;1;0;0;2.25671982765198;121;0;0;0;0;0;1;0
4720;1981;0;0;0;0;0;6;0;0;0;2080;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;12;1;0;0;2.17998266220093;36;1;0;0;0;0;0;0
4720;1982;0;0;0;0;0;7;0;0;0;2080;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;12;1;0;1;2.34974908828735;49;0;1;0;0;0;0;0
4720;1987;0;0;0;0;0;12;0;0;0;2080;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;12;1;0;1;2.21775388717651;144;0;0;0;0;0;0;1
4720;1985;0;0;0;0;0;10;0;0;0;2080;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;12;1;0;1;2.2077944278717;100;0;0;0;0;1;0;0
4720;1984;0;0;0;0;0;9;0;0;0;2000;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;12;1;0;1;2.28138279914856;81;0;0;0;1;0;0;0
4759;1980;0;0;0;0;0;4;0;0;0;1920;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;12;0;0;1;1.79040658473969;16;0;0;0;0;0;0;0
4759;1984;0;0;0;0;0;8;0;0;0;2252;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;12;0;1;1;1.77494585514069;64;0;0;0;1;0;0;0
4759;1983;0;0;0;0;0;7;0;0;0;2782;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;12;0;0;1;1.65775144100189;49;0;0;1;0;0;0;0
4759;1982;0;0;0;0;0;6;0;0;0;2190;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;12;0;0;1;1.32881474494934;36;0;1;0;0;0;0;0
4759;1985;0;0;0;0;0;9;0;0;1;2080;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;12;0;0;1;1.85111963748932;81;0;0;0;0;1;0;0
4759;1987;0;0;0;1;0;11;0;0;0;2080;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;12;0;0;0;1.95205068588257;121;0;0;0;0;0;0;1
4759;1986;0;0;0;0;0;10;0;0;0;2080;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;12;0;0;1;1.9000449180603;100;0;0;0;0;0;1;0
4759;1981;0;0;0;0;0;5;0;0;0;1600;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;12;0;0;1;1.8718022108078;25;1;0;0;0;0;0;0
4791;1983;0;0;0;0;0;8;0;0;0;2400;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;12;0;0;1;1.70009231567383;64;0;0;1;0;0;0;0
4791;1980;0;0;0;0;0;5;0;0;0;2240;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;12;0;0;1;1.96167826652527;25;0;0;0;0;0;0;0
4791;1982;0;0;0;0;0;7;0;0;0;2280;1;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;12;0;0;1;1.76421022415161;49;0;1;0;0;0;0;0
4791;1985;0;0;0;0;0;10;0;0;0;2460;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;12;0;0;1;1.75231897830963;100;0;0;0;0;1;0;0
4791;1986;0;0;0;0;0;11;0;0;0;2460;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;12;0;0;1;1.86578285694122;121;0;0;0;0;0;1;0
4791;1984;0;0;0;0;0;9;0;0;0;2460;1;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;12;0;0;1;1.78191339969635;81;0;0;0;1;0;0;0
4791;1987;0;0;0;0;0;12;0;0;0;3262;1;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;12;0;0;1;1.76778125762939;144;0;0;0;0;0;0;1
4791;1981;0;0;0;0;0;6;0;0;0;2600;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;12;0;0;1;1.65455830097198;36;1;0;0;0;0;0;0
4811;1984;0;0;0;0;0;6;0;0;0;2740;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;12;0;0;1;1.57801687717438;36;0;0;0;1;0;0;0
4811;1983;0;0;0;0;0;5;0;0;0;2276;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;12;0;1;0;1.05999433994293;25;0;0;1;0;0;0;0
4811;1985;0;0;0;0;0;7;0;0;0;2634;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;12;0;0;0;1.73049676418304;49;0;0;0;0;1;0;0
4811;1987;0;0;0;0;0;9;0;0;0;2600;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;12;0;0;1;1.93461263179779;81;0;0;0;0;0;0;1
4811;1982;0;0;0;0;0;4;0;0;1;1856;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;12;0;1;0;0.74505603313446;16;0;1;0;0;0;0;0
4811;1986;0;0;0;0;0;8;0;0;0;2600;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;12;0;0;0;1.72342133522034;64;0;0;0;0;0;1;0
4811;1980;0;0;0;0;0;2;0;0;0;1532;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;12;0;1;0;0.732142150402069;4;0;0;0;0;0;0;0
4811;1981;0;0;0;0;0;3;0;0;0;1748;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;12;0;1;0;0.976242065429688;9;1;0;0;0;0;0;0
4828;1982;0;0;1;0;0;4;0;0;0;3040;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;11;0;0;1;1.80163669586182;16;0;1;0;0;0;0;0
4828;1980;0;0;0;0;0;2;0;0;0;1416;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;11;0;0;0;0.988561391830444;4;0;0;0;0;0;0;0
4828;1983;0;0;1;0;0;5;0;0;0;2436;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;1.09741699695587;25;0;0;1;0;0;0;0
4828;1986;0;0;0;0;0;8;0;0;0;1794;0;1;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;11;0;0;0;1.71149277687073;64;0;0;0;0;0;1;0
4828;1981;0;0;0;0;0;3;0;0;0;2175;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;11;0;0;0;1.50126373767853;9;1;0;0;0;0;0;0
4828;1985;0;0;0;0;0;7;0;0;0;1420;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;11;0;1;0;1.33674263954163;49;0;0;0;0;1;0;0
4828;1984;0;0;1;0;0;6;0;0;0;3250;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;1.02861988544464;36;0;0;0;1;0;0;0
4828;1987;0;0;0;0;0;9;0;0;0;1665;0;1;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;11;0;0;0;1.11854076385498;81;0;0;0;0;0;0;1
4857;1985;0;0;0;0;0;8;0;0;0;1700;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;14;0;1;0;0.686767578125;64;0;0;0;0;1;0;0
4857;1983;0;0;0;0;0;6;0;0;0;1249;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;14;0;1;0;1.07228398323059;36;0;0;1;0;0;0;0
4857;1987;0;0;0;0;0;10;0;0;0;832;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;14;0;1;0;1.52460670471191;100;0;0;0;0;0;0;1
4857;1984;0;0;0;0;0;7;0;0;1;1729;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;14;0;1;0;0.704220235347748;49;0;0;0;1;0;0;0
4857;1982;0;0;0;0;0;5;0;0;0;1692;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;14;0;1;0;0.980669260025024;25;0;1;0;0;0;0;0
4857;1981;0;0;0;0;0;4;0;0;0;1888;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;14;0;1;0;0.750776290893555;16;1;0;0;0;0;0;0
4857;1980;0;0;0;0;0;3;0;0;0;1274;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;14;0;1;0;1.13969814777374;9;0;0;0;0;0;0;0
4857;1986;0;0;0;0;0;9;0;0;0;1070;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;14;0;1;0;1.54627251625061;81;0;0;0;0;0;1;0
4858;1985;0;0;0;0;0;7;0;0;0;2080;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;12;1;0;0;2.51317620277405;49;0;0;0;0;1;0;0
4858;1987;0;0;0;0;0;9;0;0;0;2080;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;12;1;0;0;2.57775664329529;81;0;0;0;0;0;0;1
4858;1984;0;0;0;0;0;6;0;0;0;2080;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;12;1;0;0;2.52087569236755;36;0;0;0;1;0;0;0
4858;1983;0;0;0;0;0;5;0;0;0;2080;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;12;1;0;0;2.28502583503723;25;0;0;1;0;0;0;0
4858;1981;0;0;0;0;0;3;0;0;0;1693;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;12;0;0;1;1.64824962615967;9;1;0;0;0;0;0;0
4858;1982;0;0;0;0;0;4;0;0;0;2080;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;12;1;0;0;2.29663920402527;16;0;1;0;0;0;0;0
4858;1986;0;0;0;0;0;8;0;0;0;2080;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;12;1;0;0;2.5931921005249;64;0;0;0;0;0;1;0
4858;1980;0;0;0;0;0;2;0;0;0;1956;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;12;0;1;0;1.28632235527039;4;0;0;0;0;0;0;0
4859;1987;0;0;0;0;1;9;0;0;0;2080;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;12;0;0;0;1.34228515625;81;0;0;0;0;0;0;1
4859;1981;0;0;0;0;0;3;0;0;0;1050;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;12;0;1;0;1.06306731700897;9;1;0;0;0;0;0;0
4859;1986;0;0;0;0;1;8;0;0;0;2080;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;12;0;0;0;1.34042906761169;64;0;0;0;0;0;1;0
4859;1982;0;0;0;0;1;4;0;0;0;2080;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;12;0;0;0;0.997356176376343;16;0;1;0;0;0;0;0
4859;1980;0;0;0;0;0;2;0;0;0;540;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;12;0;1;0;1.32687759399414;4;0;0;0;0;0;0;0
4859;1984;0;0;0;0;1;6;0;0;0;2080;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;12;0;0;0;1.26133286952972;36;0;0;0;1;0;0;0
4859;1985;0;0;0;0;0;7;0;0;0;2080;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;12;0;0;0;1.27348530292511;49;0;0;0;0;1;0;0
4859;1983;0;0;0;0;0;5;0;0;0;1920;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;12;0;0;0;1.19618713855743;25;0;0;1;0;0;0;0
4866;1982;0;0;0;0;0;4;0;0;0;2140;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;14;1;0;1;1.92954480648041;16;0;1;0;0;0;0;0
