,product,mushy,servings_sold,city_population,price_per_serving,price_instrument,market_ids,product_ids,sugar,city,quarter
573,F4B10,0,486972.16135344,731327,0.10347302,0.073023823,C16Q2,F4B10,6,16,2
574,F4B12,0,1397385.2007248402,731327,0.077474202,0.043317148,C16Q2,F4B12,12,16,2
575,F6B18,0,1453067.5828522502,731327,0.1099217,0.074437768,C16Q2,F6B18,0,16,2
576,F1B04,1,434270.15222355,635230,0.08126601,0.049880199,C18Q1,F1B04,2,18,1
577,F1B06,1,1470783.2043897,635230,0.11504885,0.085671724,C18Q1,F1B06,18,18,1
578,F1B07,1,2319592.3566579004,635230,0.089023611,0.056221737,C18Q1,F1B07,4,18,1
579,F1B09,0,328323.37765563,635230,0.10922361,0.07617876,C18Q1,F1B09,3,18,1
580,F1B11,0,12177767.298798002,635230,0.15289617,0.10878314,C18Q1,F1B11,12,18,1
581,F1B13,0,586953.1679346,635230,0.1207162,0.08260325,C18Q1,F1B13,14,18,1
582,F1B17,1,196685.41686795003,635230,0.13071559,0.10321005,C18Q1,F1B17,3,18,1
583,F1B30,0,1172283.488379,635230,0.12730691,0.095364908,C18Q1,F1B30,4,18,1
584,F1B45,0,280673.85173121,635230,0.14326212,0.1090838,C18Q1,F1B45,14,18,1
585,F2B05,0,521209.835811,635230,0.12063297,0.098163332,C18Q1,F2B05,1,18,1
586,F2B08,0,1126867.2558111,635230,0.11943184,0.085413084,C18Q1,F2B08,11,18,1
587,F2B15,1,577292.4630486,635230,0.10441518,0.078943007,C18Q1,F2B15,4,18,1
588,F2B16,1,949646.2612212,635230,0.11684787,0.080715706,C18Q1,F2B16,3,18,1
589,F2B19,0,723349.7090685001,635230,0.11813949,0.074900645,C18Q1,F2B19,13,18,1
590,F2B26,0,420671.03213646,635230,0.14059677,0.1058159,C18Q1,F2B26,13,18,1
591,F2B28,1,514152.66173472,635230,0.16105927,0.13067696,C18Q1,F2B28,16,18,1
592,F2B40,0,1746064.8128871,635230,0.091017158,0.070827611,C18Q1,F2B40,10,18,1
593,F2B48,0,1717272.905148,635230,0.07617887,0.052460314,C18Q1,F2B48,3,18,1
594,F3B06,1,1127398.8861504,635230,0.11439566,0.070463104,C18Q1,F3B06,20,18,1
595,F3B14,0,293772.26511063,635230,0.15973494,0.12949843,C18Q1,F3B14,7,18,1
596,F4B02,0,300963.35583459004,635230,0.15279,0.1122564,C18Q1,F4B02,14,18,1
597,F4B10,0,792321.1847675999,635230,0.084410661,0.062884202,C18Q1,F4B10,6,18,1
598,F4B12,0,515535.1292997,635230,0.11371816,0.077360929,C18Q1,F4B12,12,18,1
599,F6B18,0,2050662.127077,635230,0.15354106,0.11463199,C18Q1,F6B18,0,18,1
600,F1B04,1,705526.0001244,635230,0.074778332,0.045597158,C18Q2,F1B04,2,18,2
601,F1B06,1,3074849.1477378,635230,0.116116,0.086663053,C18Q2,F1B06,18,18,2
602,F1B07,1,3002342.9791698,635230,0.10462278,0.078706128,C18Q2,F1B07,4,18,2
603,F1B09,0,307704.23301312,635230,0.09848837,0.07194857,C18Q2,F1B09,3,18,2
604,F1B11,0,5438580.600696299,635230,0.14701552,0.12043499,C18Q2,F1B11,12,18,2
605,F1B13,0,709830.2677859999,635230,0.095688311,0.051671677,C18Q2,F1B13,14,18,2
606,F1B17,1,2896067.2215258004,635230,0.10333946,0.071794711,C18Q2,F1B17,3,18,2
607,F1B30,0,355428.7554618,635230,0.11429182,0.083756494,C18Q2,F1B30,4,18,2
608,F1B45,0,566598.42062838,635230,0.11870155,0.081519478,C18Q2,F1B45,14,18,2
609,F2B05,0,7107229.882665,635230,0.098284167,0.059329387,C18Q2,F2B05,1,18,2
610,F2B08,0,137377.64179953,635230,0.11943296,0.088366713,C18Q2,F2B08,11,18,2
611,F2B15,1,124613.98001981998,635230,0.10826213,0.081082214,C18Q2,F2B15,4,18,2
612,F2B16,1,469372.018707,635230,0.11855333,0.085495296,C18Q2,F2B16,3,18,2
613,F2B19,0,137590.7798862,635230,0.13168068,0.092598366,C18Q2,F2B19,13,18,2
614,F2B26,0,1075312.833867,635230,0.13265243,0.10685807,C18Q2,F2B26,13,18,2
615,F2B28,1,534877.3091870099,635230,0.17879702,0.14810334,C18Q2,F2B28,16,18,2
616,F2B40,0,272531.42912511,635230,0.11048928,0.067262041,C18Q2,F2B40,10,18,2
617,F2B48,0,229139.40522969,635230,0.12585245,0.10275845,C18Q2,F2B48,3,18,2
618,F3B06,1,361489.74152472,635230,0.12469822,0.089793101,C18Q2,F3B06,20,18,2
619,F3B14,0,1392624.6830541,635230,0.1124994,0.06882998,C18Q2,F3B14,7,18,2
620,F4B02,0,1003537.1353329,635230,0.15677979,0.11301857,C18Q2,F4B02,14,18,2
621,F4B10,0,155135.68447761,635230,0.10087353,0.068270084,C18Q2,F4B10,6,18,2
622,F4B12,0,405249.29298216,635230,0.11427413,0.070527631,C18Q2,F4B12,12,18,2
623,F6B18,0,676591.7373423,635230,0.14266834,0.1113411,C18Q2,F6B18,0,18,2
624,F1B04,1,33028.473886785,181519,0.10362674,0.078984691,C20Q1,F1B04,2,20,1
625,F1B06,1,1481524.98164073,181519,0.1267415,0.086639635,C20Q1,F1B06,18,20,1
626,F1B07,1,1341231.93252828,181519,0.08768585,0.037744155,C20Q1,F1B07,4,20,1
627,F1B09,0,47625.918928029,181519,0.090236724,0.069732829,C20Q1,F1B09,3,20,1
628,F1B11,0,242076.63362805,181519,0.14362503,0.10490205,C20Q1,F1B11,12,20,1
629,F1B13,0,154322.76734245798,181519,0.11887563,0.079339765,C20Q1,F1B13,14,20,1
630,F1B17,1,95798.27139948,181519,0.12986874,0.094889351,C20Q1,F1B17,3,20,1
631,F1B30,0,264634.42814289,181519,0.088049972,0.051349857,C20Q1,F1B30,4,20,1
632,F1B45,0,410202.87863841,181519,0.10427012,0.072605729,C20Q1,F1B45,14,20,1
633,F2B05,0,109137.779968698,181519,0.13023822,0.096370582,C20Q1,F2B05,1,20,1
634,F2B08,0,234364.08917376,181519,0.096810416,0.064856155,C20Q1,F2B08,11,20,1
635,F2B15,1,19992.646786086,181519,0.11717756,0.082448795,C20Q1,F2B15,4,20,1
636,F2B16,1,210318.88622355,181519,0.12948709,0.087696018,C20Q1,F2B16,3,20,1
637,F2B19,0,121656.76747614,181519,0.14472968,0.11409575,C20Q1,F2B19,13,20,1
638,F2B26,0,843559.40061549,181519,0.11010033,0.072368157,C20Q1,F2B26,13,20,1
639,F2B28,1,140288.543447832,181519,0.21560512,0.17617801,C20Q1,F2B28,16,20,1
640,F2B40,0,19792.548227322,181519,0.12189481,0.080259074,C20Q1,F2B40,10,20,1
641,F2B48,0,104712.913451016,181519,0.13047747,0.097077001,C20Q1,F2B48,3,20,1
642,F3B06,1,198918.44384373003,181519,0.14272545,0.10827748,C20Q1,F3B06,20,20,1
643,F3B14,0,599644.62572508,181519,0.13310305,0.097324234,C20Q1,F3B14,7,20,1
644,F4B02,0,1463301.46331928,181519,0.11231069,0.070395658,C20Q1,F4B02,14,20,1
645,F4B10,0,112533.574252086,181519,0.10327599,0.066837713,C20Q1,F4B10,6,20,1
646,F4B12,0,69060.384926559,181519,0.1217441,0.089470757,C20Q1,F4B12,12,20,1
647,F6B18,0,103594.765305447,181519,0.15006491,0.11398139,C20Q1,F6B18,0,20,1
648,F1B04,1,82299.948771339,181519,0.05822072,0.014842558,C20Q2,F1B04,2,20,2
649,F1B06,1,177439.96674846,181519,0.13205513,0.1000748,C20Q2,F1B06,18,20,2
650,F1B07,1,712554.48995328,181519,0.078194456,0.042163036,C20Q2,F1B07,4,20,2
651,F1B09,0,317790.48840669,181519,0.071307897,0.032421816,C20Q2,F1B09,3,20,2
652,F1B11,0,3455770.5933426004,181519,0.1626902,0.11406227,C20Q2,F1B11,12,20,2
653,F1B13,0,21013.271307639003,181519,0.16270665,0.12112107,C20Q2,F1B13,14,20,2
654,F1B17,1,586931.80642083,181519,0.096925676,0.062964679,C20Q2,F1B17,3,20,2
655,F1B30,0,105872.489859474,181519,0.123392,0.087639093,C20Q2,F1B30,4,20,2
656,F1B45,0,82845.90201548701,181519,0.10656951,0.064828476,C20Q2,F1B45,14,20,2
657,F2B05,0,55158.225361902,181519,0.14005409,0.11312527,C20Q2,F2B05,1,20,2
658,F2B08,0,121746.96571939198,181519,0.13262187,0.093430115,C20Q2,F2B08,11,20,2
659,F2B15,1,39323.534291847005,181519,0.093816544,0.067013139,C20Q2,F2B15,4,20,2
660,F2B16,1,207282.93738399,181519,0.11969615,0.099032211,C20Q2,F2B16,3,20,2
661,F2B19,0,16796.836704492,181519,0.15587637,0.11618101,C20Q2,F2B19,13,20,2
662,F2B26,0,555893.25000066,181519,0.13567959,0.093146195,C20Q2,F2B26,13,20,2
663,F2B28,1,81886.415997438,181519,0.1961216,0.15035333,C20Q2,F2B28,16,20,2
664,F2B40,0,110181.51930123,181519,0.10489132,0.069511123,C20Q2,F2B40,10,20,2
665,F2B48,0,63409.673769975,181519,0.12285401,0.090629021,C20Q2,F2B48,3,20,2
666,F3B06,1,294029.77292442,181519,0.12389469,0.080676591,C20Q2,F3B06,20,20,2
667,F3B14,0,148139.51538063597,181519,0.16580308,0.14093243,C20Q2,F3B14,7,20,2
668,F4B02,0,193001.7285729,181519,0.14744577,0.10466517,C20Q2,F4B02,14,20,2
669,F4B10,0,54829.003080969,181519,0.071423134,0.039106965,C20Q2,F4B10,6,20,2
670,F4B12,0,492504.07063338,181519,0.091408833,0.056717959,C20Q2,F4B12,12,20,2
671,F6B18,0,660102.0844626001,181519,0.1216321,0.089793439,C20Q2,F6B18,0,20,2
672,F1B04,1,274932.37119506404,2783726,0.094182677,0.072090345,C23Q1,F1B04,2,23,1
673,F1B06,1,8936740.637761861,2783726,0.11896282,0.077897561,C23Q1,F1B06,18,23,1
674,F1B07,1,11415856.9748157,2783726,0.093158252,0.054822622,C23Q1,F1B07,4,23,1
675,F1B09,0,1583273.689481682,2783726,0.1080883,0.083518027,C23Q1,F1B09,3,23,1
676,F1B11,0,12168913.5944343,2783726,0.136386,0.09609289,C23Q1,F1B11,12,23,1
677,F1B13,0,2232210.427363818,2783726,0.11216881,0.074423666,C23Q1,F1B13,14,23,1
678,F1B17,1,10388250.70178742,2783726,0.09793363,0.052849685,C23Q1,F1B17,3,23,1
679,F1B30,0,3605180.49334872,2783726,0.10835536,0.067279222,C23Q1,F1B30,4,23,1
680,F1B45,0,1078997.6603417222,2783726,0.13986496,0.10631295,C23Q1,F1B45,14,23,1
681,F2B05,0,3459525.7605915605,2783726,0.12409111,0.097377232,C23Q1,F2B05,1,23,1
682,F2B08,0,4670778.19586994,2783726,0.11145111,0.073919346,C23Q1,F2B08,11,23,1
683,F2B15,1,914528.800852524,2783726,0.10643542,0.074661745,C23Q1,F2B15,4,23,1
684,F2B16,1,8394217.38254682,2783726,0.10156419,0.057436761,C23Q1,F2B16,3,23,1
685,F2B19,0,21434869.69465248,2783726,0.092593805,0.04984863,C23Q1,F2B19,13,23,1
686,F2B26,0,3935676.94299846,2783726,0.14042234,0.10787702,C23Q1,F2B26,13,23,1
687,F2B28,1,10598191.29957654,2783726,0.18784601,0.14972842,C23Q1,F2B28,16,23,1
688,F2B40,0,798850.120455684,2783726,0.12821419,0.092331568,C23Q1,F2B40,10,23,1
689,F2B48,0,866743.694383644,2783726,0.11301356,0.084405087,C23Q1,F2B48,3,23,1
690,F3B06,1,9315371.1896091,2783726,0.10784396,0.067730692,C23Q1,F3B06,20,23,1
691,F3B14,0,15136212.07145718,2783726,0.10691161,0.069790281,C23Q1,F3B14,7,23,1
692,F4B02,0,2059783.212585384,2783726,0.14478275,0.099630326,C23Q1,F4B02,14,23,1
693,F4B10,0,1604699.14606254,2783726,0.10104931,0.073219217,C23Q1,F4B10,6,23,1
694,F4B12,0,1119863.28136221,2783726,0.087707262,0.047881992,C23Q1,F4B12,12,23,1
695,F6B18,0,7912170.602519041,2783726,0.14277135,0.11228523,C23Q1,F6B18,0,23,1
696,F1B04,1,391831.28396537394,2783726,0.10138789,0.07626907,C23Q2,F1B04,2,23,2
697,F1B06,1,2905945.3786809603,2783726,0.094503603,0.063039878,C23Q2,F1B06,18,23,2
698,F1B07,1,6076739.682406799,2783726,0.1011048,0.064345385,C23Q2,F1B07,4,23,2
699,F1B09,0,1367477.479511946,2783726,0.12283438,0.10022085,C23Q2,F1B09,3,23,2
700,F1B11,0,1610204.610051972,2783726,0.19030456,0.15752941,C23Q2,F1B11,12,23,2
701,F1B13,0,967463.586074502,2783726,0.14716353,0.11341854,C23Q2,F1B13,14,23,2
702,F1B17,1,6229673.970003,2783726,0.10716598,0.08213939,C23Q2,F1B17,3,23,2
703,F1B30,0,994740.92185941,2783726,0.10268686,0.071070368,C23Q2,F1B30,4,23,2
704,F1B45,0,2528896.45643514,2783726,0.13065219,0.094100718,C23Q2,F1B45,14,23,2
705,F2B05,0,9136721.20310928,2783726,0.10352947,0.070923342,C23Q2,F2B05,1,23,2
706,F2B08,0,2210997.825607824,2783726,0.13391202,0.096486228,C23Q2,F2B08,11,23,2
707,F2B15,1,9277424.85647736,2783726,0.075028932,0.035082158,C23Q2,F2B15,4,23,2
708,F2B16,1,4836724.03634904,2783726,0.11552193,0.096409393,C23Q2,F2B16,3,23,2
709,F2B19,0,13426226.70143634,2783726,0.10918843,0.068941828,C23Q2,F2B19,13,23,2
710,F2B26,0,9507638.2729086,2783726,0.11834867,0.082484051,C23Q2,F2B26,13,23,2
711,F2B28,1,2478952.687369752,2783726,0.18372276,0.16601162,C23Q2,F2B28,16,23,2
712,F2B40,0,1873337.0924289776,2783726,0.11413473,0.085619644,C23Q2,F2B40,10,23,2
713,F2B48,0,10777624.96061988,2783726,0.09334309,0.0638981,C23Q2,F2B48,3,23,2
714,F3B06,1,11964068.133854758,2783726,0.079253931,0.036172549,C23Q2,F3B06,20,23,2
715,F3B14,0,2019498.457750686,2783726,0.17473303,0.1437037,C23Q2,F3B14,7,23,2
716,F4B02,0,6371910.14804586,2783726,0.12828471,0.099055659,C23Q2,F4B02,14,23,2
717,F4B10,0,872218.668222198,2783726,0.11468514,0.086570619,C23Q2,F4B10,6,23,2
718,F4B12,0,25132177.043226,2783726,0.067943985,0.022130847,C23Q2,F4B12,12,23,2
719,F6B18,0,2979911.67871518,2783726,0.16201824,0.14587374,C23Q2,F6B18,0,23,2
720,F1B04,1,233763.659161272,782248,0.061990478,0.024303894,C24Q1,F1B04,2,24,1
721,F1B06,1,543211.48789776,782248,0.13329328,0.088971545,C24Q1,F1B06,18,24,1
722,F1B07,1,1222197.58123848,782248,0.12428928,0.09588485,C24Q1,F1B07,4,24,1
723,F1B09,0,629557.5749000399,782248,0.065295497,0.030219873,C24Q1,F1B09,3,24,1
724,F1B11,0,889367.8677480001,782248,0.18317793,0.15005581,C24Q1,F1B11,12,24,1
725,F1B13,0,756904.91703552,782248,0.11710813,0.075366703,C24Q1,F1B13,14,24,1
726,F1B17,1,1223484.04283184,782248,0.13422592,0.097970279,C24Q1,F1B17,3,24,1
727,F1B30,0,342058.950745776,782248,0.11058925,0.070271806,C24Q1,F1B30,4,24,1
728,F1B45,0,516859.554550392,782248,0.093920231,0.057604698,C24Q1,F1B45,14,24,1
729,F2B05,0,278804.21924354404,782248,0.11553296,0.089582255,C24Q1,F2B05,1,24,1
730,F2B08,0,3601310.2212304794,782248,0.11424221,0.086939939,C24Q1,F2B08,11,24,1
731,F2B15,1,466112.527380288,782248,0.11191637,0.087213584,C24Q1,F2B15,4,24,1
732,F2B16,1,3618166.7191104,782248,0.12056437,0.08429336,C24Q1,F2B16,3,24,1
733,F2B19,0,206044.00586280003,782248,0.13311288,0.099644133,C24Q1,F2B19,13,24,1
734,F2B26,0,377332.892664192,782248,0.1534336,0.1268199,C24Q1,F2B26,13,24,1
735,F2B28,1,402916.835263608,782248,0.20933146,0.17231075,C24Q1,F2B28,16,24,1
736,F2B40,0,609901.648449264,782248,0.1027683,0.072032003,C24Q1,F2B40,10,24,1
737,F2B48,0,129890.83715244,782248,0.11946162,0.07577336,C24Q1,F2B48,3,24,1
738,F3B06,1,1908599.36215176,782248,0.062741338,0.011367337,C24Q1,F3B06,20,24,1
739,F3B14,0,532581.6105665279,782248,0.14409506,0.1065363,C24Q1,F3B14,7,24,1
740,F4B02,0,3616189.68116016,782248,0.12670817,0.09150731,C24Q1,F4B02,14,24,1
741,F4B10,0,1056038.17931136,782248,0.11663116,0.086218249,C24Q1,F4B10,6,24,1
742,F4B12,0,1058098.08079224,782248,0.098461141,0.062473972,C24Q1,F4B12,12,24,1
743,F6B18,0,116351.710671384,782248,0.16588079,0.13019983,C24Q1,F6B18,0,24,1
744,F1B04,1,1667852.7855192,782248,0.067604397,0.034182905,C24Q2,F1B04,2,24,2
745,F1B06,1,711562.3028395199,782248,0.13758774,0.08797897,C24Q2,F1B06,18,24,2
746,F1B07,1,1395974.23258032,782248,0.10091871,0.060676636,C24Q2,F1B07,4,24,2
747,F1B09,0,312801.851583144,782248,0.12471131,0.08490567,C24Q2,F1B09,3,24,2
748,F1B11,0,1212084.07676352,782248,0.1981851,0.15443876,C24Q2,F1B11,12,24,2
749,F1B13,0,1448101.799964,782248,0.15329305,0.12362845,C24Q2,F1B13,14,24,2
750,F1B17,1,2247716.07322056,782248,0.090936362,0.054841918,C24Q2,F1B17,3,24,2
751,F1B30,0,93837.640114872,782248,0.12048271,0.090261818,C24Q2,F1B30,4,24,2
752,F1B45,0,265284.67164768,782248,0.14241293,0.11159334,C24Q2,F1B45,14,24,2
753,F2B05,0,392072.6814312241,782248,0.11456291,0.073007468,C24Q2,F2B05,1,24,2
754,F2B08,0,1171673.91950904,782248,0.11687802,0.075363199,C24Q2,F2B08,11,24,2
755,F2B15,1,88613.105068368,782248,0.10303356,0.061407085,C24Q2,F2B15,4,24,2
756,F2B16,1,110098.189396224,782248,0.13889435,0.093991589,C24Q2,F2B16,3,24,2
757,F2B19,0,219943.155727872,782248,0.15367159,0.10802833,C24Q2,F2B19,13,24,2
758,F2B26,0,2084628.32451504,782248,0.14470975,0.10601701,C24Q2,F2B26,13,24,2
759,F2B28,1,971832.42844056,782248,0.1787348,0.13674366,C24Q2,F2B28,16,24,2
760,F2B40,0,1810137.00067632,782248,0.13322259,0.10558347,C24Q2,F2B40,10,24,2
761,F2B48,0,58674.326290034405,782248,0.11700051,0.085483957,C24Q2,F2B48,3,24,2
762,F3B06,1,408159.928361664,782248,0.14103219,0.10345998,C24Q2,F3B06,20,24,2
763,F3B14,0,496581.440556384,782248,0.17536058,0.14272256,C24Q2,F3B14,7,24,2
764,F4B02,0,2346114.29818248,782248,0.16200003,0.12320885,C24Q2,F4B02,14,24,2
765,F4B10,0,56212.808438505606,782248,0.13846518,0.10388701,C24Q2,F4B10,6,24,2
766,F4B12,0,220298.455116216,782248,0.13729742,0.097763047,C24Q2,F4B12,12,24,2
767,F6B18,0,4283060.59126368,782248,0.09367915,0.052186162,C24Q2,F6B18,0,24,2
768,F1B04,1,56526.21840258,304011,0.092563402,0.057723769,C25Q1,F1B04,2,25,1
769,F1B06,1,283351.06910376,304011,0.1401043,0.090668915,C25Q1,F1B06,18,25,1
770,F1B07,1,815867.3193266699,304011,0.10172469,0.068343488,C25Q1,F1B07,4,25,1
771,F1B09,0,380650.58008236,304011,0.087811241,0.045690543,C25Q1,F1B09,3,25,1
772,F1B11,0,113885.942851827,304011,0.21303797,0.17947089,C25Q1,F1B11,12,25,1
773,F1B13,0,237867.125170707,304011,0.12717675,0.083219061,C25Q1,F1B13,14,25,1
774,F1B17,1,278010.9152415,304011,0.12812265,0.089036975,C25Q1,F1B17,3,25,1
775,F1B30,0,47114.336077371,304011,0.15322822,0.11394378,C25Q1,F1B30,4,25,1
776,F1B45,0,163378.85187286802,304011,0.15360961,0.1163735,C25Q1,F1B45,14,25,1
777,F2B05,0,30219.209306667,304011,0.13387881,0.10167109,C25Q1,F2B05,1,25,1
778,F2B08,0,530749.4690156401,304011,0.10958668,0.065171762,C25Q1,F2B08,11,25,1
779,F2B15,1,47514.671138655,304011,0.10430236,0.071065792,C25Q1,F2B15,4,25,1
780,F2B16,1,124517.129391,304011,0.12287613,0.082427772,C25Q1,F2B16,3,25,1
781,F2B19,0,188968.726684782,304011,0.11493644,0.080968135,C25Q1,F2B19,13,25,1
782,F2B26,0,199005.602424066,304011,0.15166273,0.11327129,C25Q1,F2B26,13,25,1
783,F2B28,1,186684.453393147,304011,0.18878968,0.14641822,C25Q1,F2B28,16,25,1
784,F2B40,0,147346.83847611,304011,0.11160632,0.068502591,C25Q1,F2B40,10,25,1
785,F2B48,0,56918.90059496099,304011,0.13426494,0.097365721,C25Q1,F2B48,3,25,1
786,F3B06,1,1563070.78411587,304011,0.11727612,0.070006774,C25Q1,F3B06,20,25,1
787,F3B14,0,761617.1795992202,304011,0.11784419,0.078156952,C25Q1,F3B14,7,25,1
788,F4B02,0,364434.84310995,304011,0.13643909,0.094519535,C25Q1,F4B02,14,25,1
789,F4B10,0,462148.1343403201,304011,0.088375993,0.044787551,C25Q1,F4B10,6,25,1
790,F4B12,0,342860.48360703,304011,0.1277219,0.081805548,C25Q1,F4B12,12,25,1
791,F6B18,0,94685.956380612,304011,0.15049747,0.10273451,C25Q1,F6B18,0,25,1
792,F1B04,1,145386.853110153,304011,0.05042885,0.0086650173,C25Q2,F1B04,2,25,2
793,F1B06,1,515087.90153469,304011,0.14388484,0.10764766,C25Q2,F1B06,18,25,2
794,F1B07,1,182582.573119218,304011,0.14100563,0.10979171,C25Q2,F1B07,4,25,2
795,F1B09,0,98058.7784511,304011,0.11038754,0.08056289,C25Q2,F1B09,3,25,2
796,F1B11,0,2466503.5044528004,304011,0.15055784,0.11982835,C25Q2,F1B11,12,25,2
797,F1B13,0,942038.25639723,304011,0.10653664,0.062907465,C25Q2,F1B13,14,25,2
798,F1B17,1,25187.9432368635,304011,0.14075149,0.10294931,C25Q2,F1B17,3,25,2
799,F1B30,0,70550.98032315599,304011,0.10538049,0.069803921,C25Q2,F1B30,4,25,2
800,F1B45,0,172335.450060576,304011,0.14308664,0.1037756,C25Q2,F1B45,14,25,2
801,F2B05,0,16765.1626154238,304011,0.14235426,0.11215414,C25Q2,F2B05,1,25,2
802,F2B08,0,252344.019242736,304011,0.098124525,0.061140706,C25Q2,F2B08,11,25,2
803,F2B15,1,5721.7537592514,304011,0.096054684,0.066217915,C25Q2,F2B15,4,25,2
804,F2B16,1,81258.74753724001,304011,0.14068393,0.10777262,C25Q2,F2B16,3,25,2
805,F2B19,0,202106.89676589303,304011,0.12790027,0.087737698,C25Q2,F2B19,13,25,2
806,F2B26,0,260162.717633928,304011,0.14319849,0.10585111,C25Q2,F2B26,13,25,2
807,F2B28,1,469709.80906365,304011,0.15696363,0.1182309,C25Q2,F2B28,16,25,2
808,F2B40,0,17723.7767888658,304011,0.092092183,0.044095677,C25Q2,F2B40,10,25,2
809,F2B48,0,262838.52942856203,304011,0.11013099,0.081030554,C25Q2,F2B48,3,25,2
810,F3B06,1,238808.41710138,304011,0.12222611,0.083566118,C25Q2,F3B06,20,25,2
811,F3B14,0,609408.56681001,304011,0.15370549,0.11054358,C25Q2,F3B14,7,25,2
812,F4B02,0,89799.89098059,304011,0.15250164,0.11157009,C25Q2,F4B02,14,25,2
813,F4B10,0,92235.432241539,304011,0.11981822,0.076405398,C25Q2,F4B10,6,25,2
814,F4B12,0,640167.32663118,304011,0.08510837,0.055468271,C25Q2,F4B12,12,25,2
815,F6B18,0,29810.203547652,304011,0.16522971,0.12868533,C25Q2,F6B18,0,25,2
816,F1B04,1,201744.984661272,394017,0.1006588,0.064527064,C26Q1,F1B04,2,26,1
817,F1B06,1,417240.78751836,394017,0.13844482,0.096331729,C26Q1,F1B06,18,26,1
818,F1B07,1,852939.62055549,394017,0.1164474,0.088005693,C26Q1,F1B07,4,26,1
819,F1B09,0,425940.70651938,394017,0.11475871,0.091111035,C26Q1,F1B09,3,26,1
820,F1B11,0,1804208.38995618,394017,0.18217664,0.14273521,C26Q1,F1B11,12,26,1
821,F1B13,0,644638.6997200799,394017,0.10191916,0.070436033,C26Q1,F1B13,14,26,1
822,F1B17,1,2286932.08415724,394017,0.10652499,0.069109137,C26Q1,F1B17,3,26,1
823,F1B30,0,343983.00776006695,394017,0.12877583,0.10378178,C26Q1,F1B30,4,26,1
824,F1B45,0,74609.303774265,394017,0.1328087,0.10326304,C26Q1,F1B45,14,26,1
825,F2B05,0,448908.85580814,394017,0.15171458,0.10497973,C26Q1,F2B05,1,26,1
826,F2B08,0,1305015.47468487,394017,0.13656262,0.094186919,C26Q1,F2B08,11,26,1
827,F2B15,1,181085.46962933705,394017,0.10261594,0.08367037,C26Q1,F2B15,4,26,1
828,F2B16,1,1262528.8737457502,394017,0.1399613,0.11040139,C26Q1,F2B16,3,26,1
829,F2B19,0,1877279.8512897,394017,0.1236643,0.091676389,C26Q1,F2B19,13,26,1
830,F2B26,0,403875.08863065,394017,0.12640893,0.085837299,C26Q1,F2B26,13,26,1
831,F2B28,1,150378.440717934,394017,0.17169136,0.13425808,C26Q1,F2B28,16,26,1
832,F2B40,0,350536.837519323,394017,0.16325184,0.12853263,C26Q1,F2B40,10,26,1
833,F2B48,0,145816.573752603,394017,0.14993184,0.12259173,C26Q1,F2B48,3,26,1
834,F3B06,1,722725.0242416101,394017,0.1165931,0.077281558,C26Q1,F3B06,20,26,1
835,F3B14,0,231602.525529219,394017,0.17729052,0.14373223,C26Q1,F3B14,7,26,1
836,F4B02,0,74530.26711620101,394017,0.18316943,0.15156727,C26Q1,F4B02,14,26,1
837,F4B10,0,495103.77532395,394017,0.094378825,0.053852792,C26Q1,F4B10,6,26,1
838,F4B12,0,342717.14461596304,394017,0.092997463,0.068461298,C26Q1,F4B12,12,26,1
839,F6B18,0,194387.45123994295,394017,0.14900273,0.11349218,C26Q1,F6B18,0,26,1
840,F1B04,1,688051.02389985,394017,0.093174913,0.05139442,C26Q2,F1B04,2,26,2
841,F1B06,1,3048475.9942131294,394017,0.12601473,0.083534648,C26Q2,F1B06,18,26,2
842,F1B07,1,1154410.78231323,394017,0.092784899,0.06062273,C26Q2,F1B07,4,26,2
843,F1B09,0,238777.190932644,394017,0.1116248,0.076019629,C26Q2,F1B09,3,26,2
844,F1B11,0,2596440.53076642,394017,0.15460518,0.12359006,C26Q2,F1B11,12,26,2
845,F1B13,0,888463.3855406401,394017,0.12608888,0.087244246,C26Q2,F1B13,14,26,2
846,F1B17,1,56567.672363826,394017,0.15616322,0.12639617,C26Q2,F1B17,3,26,2
847,F1B30,0,274721.338171332,394017,0.10359054,0.072704497,C26Q2,F1B30,4,26,2
848,F1B45,0,903248.75132037,394017,0.12913157,0.089095998,C26Q2,F1B45,14,26,2
849,F2B05,0,1409980.5751005,394017,0.11490035,0.065968322,C26Q2,F2B05,1,26,2
850,F2B08,0,692986.34687607,394017,0.11828256,0.086058768,C26Q2,F2B08,11,26,2
851,F2B15,1,30811.820924090705,394017,0.1083307,0.078842956,C26Q2,F2B15,4,26,2
852,F2B16,1,301319.46442470595,394017,0.12620714,0.091604771,C26Q2,F2B16,3,26,2
853,F2B19,0,695311.06293675,394017,0.13258676,0.11170773,C26Q2,F2B19,13,26,2
854,F2B26,0,744862.66449777,394017,0.1274241,0.092650187,C26Q2,F2B26,13,26,2
855,F2B28,1,587633.7228606,394017,0.1730769,0.13252693,C26Q2,F2B28,16,26,2
856,F2B40,0,410531.00504247,394017,0.11670279,0.088202712,C26Q2,F2B40,10,26,2
857,F2B48,0,43657.888182714,394017,0.11861399,0.095503453,C26Q2,F2B48,3,26,2
858,F3B06,1,1163581.98504795,394017,0.12041713,0.090529281,C26Q2,F3B06,20,26,2
